445	дважды	дважды	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#210.344#210.706
446	на	на	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#210.706#211.068
447	одни	один	DET	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	ass1991m-words#@ass1991m#211.068#211.43
448	грабли	грабли	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#211.43#211.792
449	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#211.792#212.154
450	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#212.154#212.516
451	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#212.516#212.878
452	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#212.878#213.24
453	учусь	учуться	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#213.24#213.602
454	на	на	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#213.602#213.964
455	людских	людской	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	ass1991m-words#@ass1991m#213.964#214.326
456	ошибках	ошибка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#214.326#214.688
457	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#214.688#215.05
458	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#215.05#215.412
459	наблюдаю	наблюдать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#215.412#215.774
460	за	за	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#215.774#216.136
461	людьми	человек	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#216.136#216.498
462	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#216.498#216.86
463	изучаю	изучать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#216.86#217.222
464	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#217.222#217.584
465	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#217.584#217.946
466	исходя	исходить	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	ass1991m-words#@ass1991m#217.946#218.308
467	из...мне	из...мне	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#218.308#218.67
468	проще	просто	ADV	_	Degree=Cmp	_	_	_	ass1991m-words#@ass1991m#218.67#219.032
469	так	так	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#219.032#219.394
470	жить	жить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#219.394#219.756
471	даже	даже	PART	_	_	_	_	_	ass1991m-words#@ass1991m#219.756#220.118
472	становится	становиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#220.118#220.48
473	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#220.48#220.842
474	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#220.842#221.204
475	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#221.204#221.566
476	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#221.566#221.928
477	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#221.928#222.29
478	например	например	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#222.29#222.652
479	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#222.652#223.014
480	так	так	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#223.014#223.376
481	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#223.376#223.738
482	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#223.738#224.1
483	так	так	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#224.1#224.462
484	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#224.462#224.824
485	не	не	PART	_	_	_	_	_	ass1991m-words#@ass1991m#224.824#225.186
486	стоит	стоить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#225.186#225.548
487	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#225.548#225.91
488	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#225.91#226.272
489	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#226.272#226.634
490	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#226.634#226.996
491	как	как	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#226.996#227.358
492	бы	бы	AUX	_	_	_	_	_	ass1991m-words#@ass1991m#227.358#227.72
493	не	не	PART	_	_	_	_	_	ass1991m-words#@ass1991m#227.72#228.082
494	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#228.082#228.444
495	ко	к	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#228.444#228.806
496	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#228.806#229.168
497	применимо	применимый	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	ass1991m-words#@ass1991m#229.168#229.53
498	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#229.53#229.892
499	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	ass1991m-words#@ass1991m#229.892#230.254
500	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#230.254#230.616
501	разные	разный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	ass1991m-words#@ass1991m#230.616#230.978
502	что...для	что...дль	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#230.978#231.34
503	всех	весь	PRON	_	Animacy=Anim|Case=Gen|Number=Plur	_	_	_	ass1991m-words#@ass1991m#231.34#231.702
504	реальность	реальность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#231.702#232.064
505	своя	свой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#232.064#232.426
506	и	и	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#232.426#232.788
507	субъективна	субъективный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	ass1991m-words#@ass1991m#232.788#233.15
508	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#233.15#233.512
509	но	но	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#233.512#233.874
510	тем	то	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#233.874#234.236
511	не	не	PART	_	Polarity=Neg	_	_	_	ass1991m-words#@ass1991m#234.236#234.598
512	менее	менее	ADV	_	Degree=Cmp	_	_	_	ass1991m-words#@ass1991m#234.598#234.96
513	моя	мой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#234.96#235.322
514	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#235.322#235.684
515	строится	строить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	ass1991m-words#@ass1991m#235.684#236.046
516	из	из	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#236.046#236.408
517	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#236.408#236.77
518	таких	такой	DET	_	Case=Gen|Number=Plur	_	_	_	ass1991m-words#@ass1991m#236.77#237.132
519	пазликов	пазлик	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#237.132#237.494
520	из	из	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#237.494#237.856
521	этих	этот	DET	_	Case=Gen|Number=Plur	_	_	_	ass1991m-words#@ass1991m#237.856#238.218
522	встреч	встреча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#238.218#238.58
523	маленьких	маленький	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	ass1991m-words#@ass1991m#238.58#238.942
524	коротеньких	коротенький	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	ass1991m-words#@ass1991m#238.942#239.304
525	разговоров	разговор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#239.304#239.666
526	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#239.666#240.028
527	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	ass1991m-words#@ass1991m#240.028#240.39
528	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	ass1991m-words#@ass1991m#240.39#240.752
529	в	в	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#240.752#241.114
530	итоге	итог	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#241.114#241.476
531	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#241.476#241.838
532	делают	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#241.838#242.2
533	тем	то	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#242.2#242.562
534	кем	кто	PRON	_	Case=Ins	_	_	_	ass1991m-words#@ass1991m#242.562#242.924
535	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#242.924#243.286
536	являюсь	являться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#243.286#243.648
537	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#243.648#244.01
538	потому	потому	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#244.01#244.372
539	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#244.372#244.734
540	я...в	я...в	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#244.734#245.096
541	общем-то	общей-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#245.096#245.458
542	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#245.458#245.82
543	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#245.82#246.182
544	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#246.182#246.544
545	таким	такой	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#246.544#246.906
546	какой	какой	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#246.906#247.268
547	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#247.268#247.63
548	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#247.63#247.992
549	только	только	PART	_	_	_	_	_	ass1991m-words#@ass1991m#247.992#248.354
550	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#248.354#248.716
551	потому	потому	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#248.716#249.078
552	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#249.078#249.44
553	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#249.44#249.802
554	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#249.802#250.164
555	вокруг	вокруг	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#250.164#250.526
556	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#250.526#250.888
557	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#250.888#251.25
558	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#251.25#251.612
559	даже	даже	PART	_	_	_	_	_	ass1991m-words#@ass1991m#251.612#251.974
560	в	в	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#251.974#252.336
561	этой	этот	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#252.336#252.698
562	комнате	комната	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#252.698#253.06
563	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#253.06#253.422
564	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#253.422#253.784
565	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#253.784#254.146
566	собой	себя	PRON	_	Case=Ins	_	_	_	ass1991m-words#@ass1991m#254.146#254.508
567	потому	потому	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#254.508#254.87
568	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#254.87#255.232
569	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	ass1991m-words#@ass1991m#255.232#255.594
570	все	весь	PART	_	_	_	_	_	ass1991m-words#@ass1991m#255.594#255.956
571	здесь	здесь	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#255.956#256.318
572	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#256.318#256.68
573	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#256.68#257.042
574	если	если	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#257.042#257.404
575	б	бы	AUX	_	_	_	_	_	ass1991m-words#@ass1991m#257.404#257.766
576	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#257.766#258.128
577	здесь	здесь	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#258.128#258.49
578	сидел	сидеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#258.49#258.852
579	один	один	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	ass1991m-words#@ass1991m#258.852#259.214
580	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#259.214#259.576
581	б	бы	AUX	_	_	_	_	_	ass1991m-words#@ass1991m#259.576#259.938
582	возможно	возможный	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#259.938#260.3
583	тут	тут	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#260.3#260.662
584	и	и	PART	_	_	_	_	_	ass1991m-words#@ass1991m#260.662#261.024
585	не	не	PART	_	_	_	_	_	ass1991m-words#@ass1991m#261.024#261.386
586	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#261.386#261.748
587	даже	даже	PART	_	_	_	_	_	ass1991m-words#@ass1991m#261.748#262.11
588	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#262.11#262.523
589	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#279.126#279.524
590	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#279.524#279.922
591	первый	первый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#279.922#280.32
592	янграша	янграша	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#280.32#280.718
593	тур	тур	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#280.718#281.116
594	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#281.116#281.514
595	повлиял	влиять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#281.514#281.912
596	так	так	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#281.912#282.31
597	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#282.31#282.708
598	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#282.708#283.106
599	вообще	вообще	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#283.106#283.504
600	перестал	перестать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#283.504#283.902
601	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#283.902#284.3
602	тем	то	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#284.3#284.698
603	кем	кто	PRON	_	Case=Ins	_	_	_	ass1991m-words#@ass1991m#284.698#285.096
604	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#285.096#285.494
605	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#285.494#285.892
606	на	на	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#285.892#286.29
607	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#286.29#286.688
608	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#286.688#287.086
609	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#287.086#287.484
610	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#287.484#287.882
611	приехал	приехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#287.882#288.28
612	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#288.28#288.678
613	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#288.678#289.076
614	как	как	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#289.076#289.474
615	будто	будто	PART	_	_	_	_	_	ass1991m-words#@ass1991m#289.474#289.872
616	после	после	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#289.872#290.27
617	этой	этот	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#290.27#290.668
618	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#290.668#291.066
619	после	после	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#291.066#291.464
620	войны	война	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#291.464#291.862
621	какой-то	какой-то	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#291.862#292.26
622	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#292.26#292.658
623	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#292.658#293.056
624	ну	ну	PART	_	_	_	_	_	ass1991m-words#@ass1991m#293.056#293.454
625	прям	пре	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#293.454#293.852
626	выезд	выезд	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#293.852#294.25
627	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#294.25#294.648
628	маршбросок	маршбросок	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#294.648#295.056
629	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#296.065#296.436
630	не	не	PART	_	_	_	_	_	ass1991m-words#@ass1991m#296.436#296.807
631	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#296.807#297.178
632	сколько	сколько	NUM	_	_	_	_	_	ass1991m-words#@ass1991m#297.178#297.549
633	городов	город	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#297.549#297.92
634	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#297.92#298.291
635	но	но	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	ass1991m-words#@ass1991m#298.291#298.662
636	в	в	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#298.662#299.033
637	общем-то	общей-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#299.033#299.404
638	немного	немного	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#299.404#299.775
639	но	но	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#299.775#300.146
640	на	на	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#300.146#300.517
641	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#300.517#300.888
642	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#300.888#301.259
643	казалось	казаться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#301.259#301.63
644	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#301.63#302.001
645	эт	эт	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#302.001#302.372
646	просто	просто	PART	_	_	_	_	_	ass1991m-words#@ass1991m#302.372#302.743
647	оочень	ооченуть	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#302.743#303.114
648	много	много	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#303.114#303.485
649	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#303.485#303.856
650	потому	потому	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#303.856#304.227
651	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#304.227#304.598
652	даже	даже	PART	_	_	_	_	_	ass1991m-words#@ass1991m#304.598#304.969
653	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#304.969#305.34
654	больше	больше	ADV	_	Degree=Cmp	_	_	_	ass1991m-words#@ass1991m#305.34#305.711
655	пяти	пять	NUM	_	Case=Gen	_	_	_	ass1991m-words#@ass1991m#305.711#306.082
656	городов	город	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#306.082#306.453
657	на	на	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#306.453#306.824
658	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#306.824#307.195
659	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#307.195#307.566
660	казалось	казаться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#307.566#307.937
661	типа	тип	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#307.937#308.308
662	вау	вау	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#308.308#308.679
663	как	как	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#308.679#309.05
664	вообще	вообще	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#309.05#309.421
665	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#309.421#309.792
666	осилить	осилить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#309.792#310.163
667	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#310.163#310.534
668	а	а	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#310.534#310.905
669	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	ass1991m-words#@ass1991m#310.905#311.276
670	ещё	еще	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#311.276#311.647
